,symbol,tradeDate,basicPrice,price,volume,totalVolume,totalValue
1516,VNM,2024-09-13T09:18:51,74.7,74.5,0.5,20.0,1494.0
1517,VNM,2024-09-13T09:18:10,74.7,74.6,0.2,19.5,1457.0
1518,VNM,2024-09-13T09:18:01,74.7,74.6,0.3,19.3,1442.0
1519,VNM,2024-09-13T09:17:56,74.7,74.5,0.1,18.3,1368.0
1520,VNM,2024-09-13T09:17:53,74.7,74.5,0.5,18.2,1360.0
1521,VNM,2024-09-13T09:17:39,74.7,74.6,0.3,17.7,1323.0
1522,VNM,2024-09-13T09:17:26,74.7,74.6,0.5,17.4,1300.0
1523,VNM,2024-09-13T09:17:24,74.7,74.8,1.3,16.9,1263.0
1524,VNM,2024-09-13T09:17:00,74.7,74.6,0.2,13.7,1024.0
1525,VNM,2024-09-13T09:16:52,74.7,74.7,0.8,13.4,1001.0
1526,VNM,2024-09-13T09:16:33,74.7,74.7,0.1,11.9,889.0
1527,VNM,2024-09-13T09:16:32,74.7,74.7,0.2,11.8,882.0
1528,VNM,2024-09-13T09:15:56,74.7,74.7,0.1,11.2,837.0
1529,VNM,2024-09-13T09:15:42,74.7,74.7,0.3,10.9,815.0
1530,VNM,2024-09-13T09:15:11,74.7,74.7,0.1,10.6,792.0
1531,VNM,2024-09-13T09:15:04,74.7,74.7,0.5,10.5,785.0
1532,VNM,2024-09-13T09:15:02,74.7,74.8,10.0,10.0,748.0
